route_family,slug,url,title,h1,words,links,review_links,tool_links,answer_links,browse_links,has_form,borrowing_quiz_link
city,torrance-ca,https://www.creditdoc.co/city/torrance-ca/,"Credit Repair & Financial Services in Torrance, CA (2026)",Credit Repair & Financial Services in Torrance,1553,173,10,21,0,0,False,True
city,tucker-ga,https://www.creditdoc.co/city/tucker-ga/,"Credit Repair & Financial Services in Tucker, GA (2026)",Credit Repair & Financial Services in Tucker,1445,175,10,21,0,0,False,True
city,tucson-az,https://www.creditdoc.co/city/tucson-az/,"Credit Repair & Financial Services in Tucson, AZ (2026)",Credit Repair & Financial Services in Tucson,2774,202,27,21,0,3,False,True
city,tulsa-ok,https://www.creditdoc.co/city/tulsa-ok/,"Credit Repair & Financial Services in Tulsa, OK (2026)",Credit Repair & Financial Services in Tulsa,2095,190,22,21,0,2,False,True
city,tuscaloosa-al,https://www.creditdoc.co/city/tuscaloosa-al/,"Credit Repair & Financial Services in Tuscaloosa, AL (2026)",Credit Repair & Financial Services in Tuscaloosa,1666,177,14,21,0,0,False,True
city,tyler-tx,https://www.creditdoc.co/city/tyler-tx/,"Credit Repair & Financial Services in Tyler, TX (2026)",Credit Repair & Financial Services in Tyler,1480,175,12,21,0,0,False,True
city,union-city-nj,https://www.creditdoc.co/city/union-city-nj/,"Credit Repair & Financial Services in Union City, NJ (2026)",Credit Repair & Financial Services in Union City,1945,186,18,21,0,1,False,True
city,universal-city-tx,https://www.creditdoc.co/city/universal-city-tx/,"Credit Repair & Financial Services in Universal City, TX",Credit Repair & Financial Services in Universal City,1468,173,10,21,0,0,False,True
city,valdosta-ga,https://www.creditdoc.co/city/valdosta-ga/,"Credit Repair & Financial Services in Valdosta, GA (2026)",Credit Repair & Financial Services in Valdosta,1515,173,12,21,0,0,False,True
city,van-nuys-ca,https://www.creditdoc.co/city/van-nuys-ca/,"Credit Repair & Financial Services in Van Nuys, CA (2026)",Credit Repair & Financial Services in Van Nuys,1908,180,17,21,0,0,False,True
city,vernon-ca,https://www.creditdoc.co/city/vernon-ca/,"Credit Repair & Financial Services in Vernon, CA (2026)",Credit Repair & Financial Services in Vernon,1417,170,10,21,0,1,False,True
city,virginia-beach-va,https://www.creditdoc.co/city/virginia-beach-va/,"Credit Repair & Financial Services in Virginia Beach, VA",Credit Repair & Financial Services in Virginia Beach,2851,205,31,21,0,4,False,True
city,vista-ca,https://www.creditdoc.co/city/vista-ca/,"Credit Repair & Financial Services in Vista, CA (2026)",Credit Repair & Financial Services in Vista,1695,178,10,21,0,0,False,True
city,waco-tx,https://www.creditdoc.co/city/waco-tx/,"Credit Repair & Financial Services in Waco, TX (2026)",Credit Repair & Financial Services in Waco,1727,180,13,21,0,1,False,True
city,walnut-creek-ca,https://www.creditdoc.co/city/walnut-creek-ca/,"Credit Repair & Financial Services in Walnut Creek, CA",Credit Repair & Financial Services in Walnut Creek,1453,173,10,21,0,0,False,True
city,warr-acres-ok,https://www.creditdoc.co/city/warr-acres-ok/,"Credit Repair & Financial Services in Warr Acres, OK (2026)",Credit Repair & Financial Services in Warr Acres,1552,175,12,21,0,0,False,True
city,warren-mi,https://www.creditdoc.co/city/warren-mi/,"Credit Repair & Financial Services in Warren, MI (2026)",Credit Repair & Financial Services in Warren,1733,182,14,21,0,0,False,True
city,washington-pa,https://www.creditdoc.co/city/washington-pa/,"Credit Repair & Financial Services in Washington, PA (2026)",Credit Repair & Financial Services in Washington,1538,175,12,21,0,0,False,True
city,waukesha-wi,https://www.creditdoc.co/city/waukesha-wi/,"Credit Repair & Financial Services in Waukesha, WI (2026)",Credit Repair & Financial Services in Waukesha,1422,173,10,21,0,0,False,True
city,wausau-wi,https://www.creditdoc.co/city/wausau-wi/,"Credit Repair & Financial Services in Wausau, WI (2026)",Credit Repair & Financial Services in Wausau,1498,173,12,21,0,0,False,True
city,wauwatosa-wi,https://www.creditdoc.co/city/wauwatosa-wi/,"Credit Repair & Financial Services in Wauwatosa, WI (2026)",Credit Repair & Financial Services in Wauwatosa,1418,173,6,21,0,0,False,True
city,west-allis-wi,https://www.creditdoc.co/city/west-allis-wi/,"Credit Repair & Financial Services in West Allis, WI (2026)",Credit Repair & Financial Services in West Allis,1577,178,10,21,0,0,False,True
city,west-des-moines-ia,https://www.creditdoc.co/city/west-des-moines-ia/,"Credit Repair & Financial Services in West Des Moines, IA",Credit Repair & Financial Services in West Des Moines,1493,172,12,21,0,1,False,True
city,west-memphis-ar,https://www.creditdoc.co/city/west-memphis-ar/,"Credit Repair & Financial Services in West Memphis, AR",Credit Repair & Financial Services in West Memphis,1427,173,10,21,0,0,False,True
city,west-new-york-nj,https://www.creditdoc.co/city/west-new-york-nj/,"Credit Repair & Financial Services in West New York, NJ",Credit Repair & Financial Services in West New York,1653,178,8,21,0,1,False,True
city,west-palm-beach-fl,https://www.creditdoc.co/city/west-palm-beach-fl/,"Credit Repair & Financial Services in West Palm Beach, FL",Credit Repair & Financial Services in West Palm Beach,1627,175,12,21,0,0,False,True
city,west-sacramento-ca,https://www.creditdoc.co/city/west-sacramento-ca/,"Credit Repair & Financial Services in West Sacramento, CA",Credit Repair & Financial Services in West Sacramento,1402,171,10,21,0,0,False,True
city,westland-mi,https://www.creditdoc.co/city/westland-mi/,"Credit Repair & Financial Services in Westland, MI (2026)",Credit Repair & Financial Services in Westland,1446,171,10,21,0,0,False,True
city,westminster-co,https://www.creditdoc.co/city/westminster-co/,"Credit Repair & Financial Services in Westminster, CO (2026)",Credit Repair & Financial Services in Westminster,1625,181,9,21,0,0,False,True
city,wichita-ks,https://www.creditdoc.co/city/wichita-ks/,"Credit Repair & Financial Services in Wichita, KS (2026)",Credit Repair & Financial Services in Wichita,1705,179,15,21,0,1,False,True
city,wilmington-ca,https://www.creditdoc.co/city/wilmington-ca/,"Credit Repair & Financial Services in Wilmington, CA (2026)",Credit Repair & Financial Services in Wilmington,1387,173,8,21,0,0,False,True
city,wilmington-de,https://www.creditdoc.co/city/wilmington-de/,"Credit Repair & Financial Services in Wilmington, DE (2026)",Credit Repair & Financial Services in Wilmington,2289,192,21,21,0,3,False,True
city,winston-salem-nc,https://www.creditdoc.co/city/winston-salem-nc/,"Credit Repair & Financial Services in Winston Salem, NC",Credit Repair & Financial Services in Winston Salem,1457,173,10,21,0,0,False,True
city,winter-park-fl,https://www.creditdoc.co/city/winter-park-fl/,"Credit Repair & Financial Services in Winter Park, FL (2026)",Credit Repair & Financial Services in Winter Park,1651,181,10,21,0,0,False,True
city,worcester-ma,https://www.creditdoc.co/city/worcester-ma/,"Credit Repair & Financial Services in Worcester, MA (2026)",Credit Repair & Financial Services in Worcester,1434,173,10,21,0,0,False,True
city,youngstown-oh,https://www.creditdoc.co/city/youngstown-oh/,"Credit Repair & Financial Services in Youngstown, OH (2026)",Credit Repair & Financial Services in Youngstown,1532,175,12,21,0,0,False,True
